id,mass,timestep,x,y,z,vx,vy,vz,
20716,0.183839830941168,0,15111.6089451691,-3372.66378116866,-279.237524087388,-3.85983345515529,-214.02329195668,-8.61712521936322,
20717,0.093459929004775,0,12973.880967266,-2314.37170431503,-188.662491972046,-3.10894708049745,-217.170108047956,7.39570421357814,
20718,0.243724998304492,0,14574.9184514908,-3103.04983062614,-246.519024613924,-3.55356473877426,-214.805891012714,4.78142690419102,
20719,0.174709295514717,0,13786.4279796818,-2712.24741648763,-216.452701480105,-3.32682000290074,-215.955335274317,9.56775251947308,
20720,0.493758633938167,0,12743.0451328783,-2196.66103169672,-174.351682934738,-2.93308361371646,-217.535478399713,-6.93663891755272,
20721,0.147217267402813,0,11972.1592907588,-1814.97487822498,-148.096455256085,-2.67500106464724,-218.718678382476,0.326763434982719,
20722,0.132415902711539,0,14810.3955233643,-3221.02809302438,-262.372068658523,-3.71241119928101,-214.457165058311,-9.85128836048396,
20723,0.274481972353201,0,10916.1090534008,-1293.62319744389,-104.091105355312,-2.08655069196284,-220.349215900788,2.61088724907266,
20724,0.173759756682866,0,13538.9896731395,-2591.90418675837,-214.217528278556,-3.36144804047991,-216.308496890208,-2.27459699926646,
20725,0.108371714214706,0,10999.6240050559,-1335.09273663111,-109.697183562434,-2.18019189517796,-220.217993601392,-2.51308041260644,
20726,0.178819164629511,0,10517.4095047166,-1098.2887579558,-90.0594102061786,-1.88166287260689,-220.941154371479,9.25953170111847,
20727,0.0831326457552498,0,13692.0718453267,-2667.96129878244,-212.698649977845,-3.29494818767268,-216.095171388654,5.18992299279428,
20728,0.130412549612316,0,14736.0592325484,-3176.60425880725,-257.456289283209,-3.66458666851178,-214.568536117725,16.3928312308737,
20729,0.180561129699111,0,13975.637146721,-2802.55108114545,-224.830018642433,-3.40189076280094,-215.674485929288,7.50806116889175,
20730,0.145366167091363,0,15384.4028776729,-3498.64140053965,-288.934017045196,-3.91264381994587,-213.649477367373,6.76838752082705,
20731,0.323103371245442,0,12932.6746200773,-2293.12518717014,-183.230365931467,-3.03060629667198,-217.241279309023,-2.96241082037156,
20732,0.363171141603619,0,12584.227331883,-2116.50340171132,-174.500235911437,-2.97785632517001,-217.766675579648,12.8324993985766,
20733,0.0982244280664589,0,11972.3528453343,-1817.3946528674,-148.087993798196,-2.6747166512921,-218.717930878938,-5.04830097314686,
20734,0.446417413662586,0,13548.9047072076,-2598.5699963935,-215.506890841207,-3.37871772027542,-216.291327672696,16.3108776192996,
20735,0.144655828339166,0,14743.2575044733,-3188.53028163396,-253.021729843132,-3.59912695718322,-214.565073481345,-1.67104181657742,
20736,0.0840745991534708,0,13436.2159165647,-2541.75926197266,-202.029042567903,-3.19829490354872,-216.479473333742,-2.87034000934069,
20737,0.132177065906161,0,13944.4258865053,-2789.95392933226,-229.427144687447,-3.48006496169288,-215.708004415448,-18.4460445467559,
20738,0.0956630649407211,0,12117.1936201772,-1889.52920125181,-153.464223970211,-2.73418055736681,-218.493840954067,16.8834987360538,
20739,0.214470577287905,0,14359.7414659794,-2993.14174900068,-238.985018742834,-3.50477209623797,-215.115129107267,3.32948546133905,
20740,0.120386186249496,0,12665.4759949178,-2156.18909687391,-174.651050997238,-2.9586990803039,-217.64817542238,2.2161836691066,
20741,0.23244849548119,0,14893.9860680188,-3262.27575811976,-261.004472514086,-3.66927627125518,-214.347770064997,-9.62331056561169,
20742,0.136666893472218,0,13878.024009615,-2763.75120945061,-221.328074642374,-3.37556115655918,-215.815475940147,-5.64423202666549,
20743,0.126205300807148,0,13573.9814698141,-2606.04379528959,-216.013506084505,-3.37972923090511,-216.256017156774,-7.233448765125,
20744,0.146039869905248,0,15059.748650296,-3347.83870498937,-274.921111406625,-3.81533151435181,-214.099851279561,9.82989008884376,
20745,0.1780049097888,0,12767.9331608009,-2209.56569377885,-181.893402981558,-3.05291327407047,-217.483262289588,-0.249318160241982,
20746,0.0910014666463022,0,14112.0901998475,-2871.18026495945,-235.584995720502,-3.52469465470639,-215.463032905241,-5.62051527844243,
20747,0.141459941692533,0,14792.3270056229,-3211.32193503444,-267.142643812258,-3.78510498240495,-214.472417935626,-3.84296127645827,
20748,0.937612121560434,0,13481.0253388927,-2566.21423194858,-212.00876473995,-3.34308848431178,-216.394547696332,-8.61577486499338,
20749,0.492040847669874,0,12765.0529277925,-2206.2787949296,-175.678700841481,-2.94961943505335,-217.501012659581,0.260300168955272,
20750,0.23199047103749,0,14522.9945643988,-3083.77195987567,-252.139111291447,-3.648978308672,-214.863912316782,-3.45949617373629,
20751,0.10011329764771,0,10260.5722786357,-970.283663044649,-77.0152581347846,-1.65383256718723,-221.319426337035,-5.67936915590151,
20752,0.224416437905974,0,12332.1939156811,-1990.94642443763,-161.589845749828,-2.82206289632125,-218.162529081993,2.47865389512865,
20753,0.311492148654993,0,11265.4365949241,-1466.43405931189,-121.989154648856,-2.36030446506243,-219.80798339354,15.1105358001486,
20754,0.0934773254530624,0,15351.0882676004,-3482.86296032367,-278.29423374526,-3.77828828617675,-213.712281911517,3.93847450037552,
20755,0.758546085431312,0,13034.4412052187,-2346.0584812692,-191.843673990844,-3.14443727998423,-217.075620063326,5.50362524496867,
20756,0.124210524093018,0,12866.7861745849,-2257.96015206049,-181.449386258702,-3.01884456468702,-217.341002585954,-2.26400905020909,
20757,0.464397798234685,0,14977.0840427841,-3309.56970471808,-269.539922088884,-3.76444954443151,-214.219125229367,9.09253411114533,
20758,0.084175222541492,0,13478.8543997403,-2559.91581008116,-212.902051206859,-3.35802283050265,-216.397040656563,11.8773718963032,
20759,0.394892614612228,0,12591.62909939,-2122.2715424966,-168.803735897868,-2.87879327573689,-217.767484943199,-15.3642720528881,
20760,0.210087063031178,0,13074.4649950905,-2362.97531138082,-195.403227286414,-3.19161333140544,-217.011126613602,7.1438126110532,
20761,0.120587546832378,0,10530.1148152524,-1104.36873529948,-90.6754659308209,-1.89199843376752,-220.922268512672,2.41899989779461,
20762,0.090871716327393,0,14520.110864251,-3075.48796195658,-246.398358632087,-3.56726851532281,-214.880791696928,0.0103782537053065,
20763,0.313427963905765,0,14623.4701376134,-3133.49383320361,-256.73150735906,-3.68595693285128,-214.718652390809,-8.768920701532,
20764,0.147750778382714,0,15281.2882286697,-3449.40800294593,-274.518425899184,-3.7466981732816,-213.810391834505,4.47861283782205,
20765,0.892577376251504,0,13110.3678529859,-2376.04483955306,-196.655604564881,-3.20220639075414,-216.957969587753,-8.58482104880298,
20766,0.086047680065176,0,12527.1774889665,-2087.30694197252,-168.039149671252,-2.88267655021671,-217.863841536175,4.0383452444931,
20767,0.113431329064169,0,10695.7044753086,-1184.91558832624,-97.8825001658101,-2.00724869699502,-220.675634711297,13.0218546258377,
20768,0.217527891959798,0,14281.6279305413,-2962.36919484805,-238.596976346331,-3.52066572055995,-215.221162061653,-5.68624851547712,
20769,0.407876996429185,0,14497.6726676812,-3066.98837652015,-246.144138277989,-3.56979490320996,-214.911170244345,-5.19238522444204,
20770,0.117042639735689,0,10103.0329908165,-893.231817920483,-71.9884707782322,-1.57243986877128,-221.540764659683,-26.0708651476331,
20771,0.229294192231088,0,13422.7005659483,-2536.65065415357,-202.084359142499,-3.20278041639043,-216.498225177027,-2.81476503171164,
20772,0.245946722595956,0,14599.2667528557,-3111.97785306563,-254.729695566963,-3.66478548328229,-214.757819820156,1.46393501381869,
20773,0.284964296544882,0,11807.9900837962,-1732.47162579758,-142.172590437704,-2.60858216849908,-218.97246922151,2.75164170002028,
20774,0.369509696155888,0,11347.291324383,-1508.79307156769,-121.59988414137,-2.33369506384414,-219.689200132377,-28.9332535090437,
20775,0.682625875917289,0,15318.2261038814,-3464.16801161302,-284.577262085309,-3.87307387482159,-213.744443214271,7.73406951889274,
20776,0.368752536772674,0,11012.7363413138,-1340.76794525905,-109.102243701831,-2.16551679257382,-220.200410896601,12.4878784240756,
20777,0.429477138855308,0,15385.4253345113,-3500.93209086637,-290.295039244648,-3.93061979876189,-213.64515439365,-4.00065592363656,
20778,0.776746075611065,0,11913.6548616695,-1788.36076860242,-143.083067160571,-2.59884866704907,-218.814674526897,1.30967220098383,
20779,0.507841403355893,0,11578.4971635982,-1620.71098203758,-134.297347447079,-2.51936088095625,-219.325242850527,-4.67497114173434,
20780,0.635683734076171,0,13532.8794471277,-2589.20016015915,-214.758900281059,-3.37165122377066,-216.315937649223,-3.66937497832903,
20781,0.344290539492454,0,14658.1726895957,-3141.02477471752,-251.092612361194,-3.59589639612542,-214.685093144201,14.2752723249939,
20782,0.165324025112374,0,15026.610740952,-3322.43352833163,-268.207788605923,-3.7323474395198,-214.158837427195,7.61767055969303,
20783,0.128941445844691,0,13911.8404927793,-2778.55224572514,-220.841698541638,-3.3588685747704,-215.769620704688,-3.43969274062306,
20784,0.614318103250009,0,10595.8229130047,-1134.71410336898,-92.6701000670989,-1.92034944762396,-220.826651830918,4.58112538715844,
20785,0.403592534290155,0,12072.394192196,-1867.90048907713,-153.346318089208,-2.74354959190715,-218.559698753817,-0.135200590682344,
20786,0.134542320853519,0,13271.97312719,-2454.59696463281,-199.006938594237,-3.19544746810853,-216.721635995854,-7.12239347696932,
20787,0.111964044640137,0,12368.0371670309,-2012.41245010466,-161.193184608642,-2.80574037230278,-218.11007651049,-1.30294516009986,
20788,0.38038562078308,0,10483.5883689863,-1078.19034210563,-88.7291022912371,-1.86057220401779,-220.991286609047,-0.215307427717819,
20789,0.128566651106647,0,10789.0468414534,-1233.36235866637,-99.7220794040731,-2.02523059825389,-220.53908639715,-12.914454666225,
20790,0.112580425426184,0,13876.6765586509,-2754.82564707778,-219.918706026047,-3.35489815138416,-215.822284860686,0.306462408809322,
20791,0.226380572189333,0,11078.5110579404,-1376.21657938111,-110.151809565222,-2.17175345324524,-220.102824649885,-4.13001593588276,
20792,0.0924354569379974,0,14255.652007386,-2941.09259542242,-238.945002524762,-3.53361798020132,-215.258400078246,-0.788834991779226,
20793,0.182810020074525,0,14775.6695790193,-3197.75472238619,-259.531522762413,-3.68258275482023,-214.510846630476,10.6781746142885,
20794,0.391317362020987,0,14874.2009331633,-3250.19725998863,-258.866553650894,-3.64498672892687,-214.378883460655,-9.43366746615668,
20795,0.105538007547967,0,9308.33004456548,-499.367121747287,-40.4338948388275,-0.965467641633509,-222.580943591284,-24.8723398607826,
20796,0.173960755272981,0,13331.4247884564,-2489.21554013198,-201.289374380101,-3.21530813766541,-216.630631746564,-6.62619522969212,
20797,0.232146789721758,0,13861.131226324,-2748.35851221985,-225.227709303941,-3.44007221134946,-215.832998536841,3.71285026394937,
20798,0.122546172331588,0,11132.1840574351,-1400.60675886775,-113.931911615535,-2.23415157223353,-220.01792930757,-12.8212971529734,
20799,0.106943800514726,0,13444.8772889534,-2543.59092075163,-205.535479686308,-3.25141585557566,-216.460545635683,-8.60725877656106,
20800,0.154303738958453,0,11604.2464783691,-1633.73723255164,-135.349258820912,-2.53271511659043,-219.285254364523,-6.40231069140106,
20801,0.196819283789246,0,13304.0069383756,-2474.56012796599,-198.951785445,-3.18558027762442,-216.674927649879,14.0332704630908,
20802,0.199956755555736,0,12569.5688163016,-2109.62789042321,-174.16146996921,-2.97601243988274,-217.788672077619,-14.074347654521,
20803,0.121678357433589,0,13506.656269494,-2577.41017156418,-213.317912654281,-3.35645916618542,-216.35581802315,-4.40717209855126,
20804,0.085119818763839,0,14707.4099124472,-3164.2599787907,-256.517543320125,-3.65933398839206,-214.608477772049,3.41972156423854,
20805,0.301793745409047,0,15035.3783208189,-3324.3960877746,-270.019749027789,-3.75511731095319,-214.14442429246,1.38503662485567,
20806,0.166161773434749,0,12490.75607134,-2071.73279221146,-165.305727046258,-2.8451666328027,-217.922240356021,-19.0586603628537,
20807,0.198311369127545,0,14674.9496390749,-3154.90390040284,-250.616385903242,-3.58406947890567,-214.661838579263,0.750930031173708,
20808,0.956795969258591,0,9972.85554163921,-827.320555179527,-65.7187796332963,-1.45610586199858,-221.72377085384,-12.980597281778,
20809,0.120633829972348,0,14544.0751983617,-3086.65384310213,-245.762991973031,-3.55138950626855,-214.849576981675,-15.290095797468,
20810,0.490904407577067,0,12512.4302785495,-2080.92775117808,-169.299200838588,-2.90811203432461,-217.882491532814,-7.65227284395458,
20811,0.768769397813166,0,13573.1733030415,-2609.08755554614,-210.016804561886,-3.28615036704759,-216.268709677118,-2.49128319817411,
20812,0.217223336973966,0,11398.5973901962,-1531.06202106919,-122.608809696651,-2.34123536818313,-219.612797784294,10.9996141124712,
20813,0.809259481021987,0,9414.49355863693,-551.395174505026,-44.3065453490248,-1.04511811540531,-222.452891309584,11.5834964684035,
20814,0.380353586571911,0,12133.7320665914,-1899.34532318838,-156.126446836698,-2.77718267619167,-218.463550242247,2.98466696775468,
20815,0.684158872392408,0,11251.5885145404,-1461.12514602829,-116.797921157881,-2.2630473298912,-219.838468405054,1.00347333942552,
20816,0.111471167728239,0,11771.6322200727,-1716.89840345536,-138.244885167729,-2.5453785443027,-219.033620864996,-0.99092630682435,
20817,0.42274270351551,0,11140.8895205748,-1407.42368018094,-112.408845150481,-2.20232196811585,-220.007920995322,-0.245513934432149,
20818,0.193905788750072,0,15362.0162794253,-3500.33848229745,-284.745128808684,-3.8617749601517,-213.68299576104,2.26631568537961,
20819,0.275359950926041,0,14171.3649595895,-2906.59120633386,-240.504136458908,-3.58053086620487,-215.369617377204,3.24057885213453,
20820,0.506714608498773,0,12677.6818665041,-2165.04266615358,-174.59476832027,-2.95438802296393,-217.629887393366,-4.42649995412461,
20821,0.63367172375394,0,10734.8537138318,-1205.94316918831,-98.9529887197248,-2.02092431558861,-220.617788705384,-2.46755691833789,
20822,0.109246779002271,0,10352.0471743798,-1015.96397582533,-82.7689328712611,-1.76000242407638,-221.183969073742,-5.27647290098247,
20823,0.129652037124837,0,15246.3788242051,-3433.83988286226,-282.979805077165,-3.87198321809817,-213.840210751512,1.17731801660367,
20824,0.45531165685491,0,10309.8117225452,-994.197592399179,-79.2747460277859,-1.69337832754942,-221.248242272508,-10.8476383549313,
20825,0.0880650140465417,0,15068.6351692282,-3352.19305144602,-276.495149642844,-3.83452071935869,-214.085114385535,-9.56825852720665,
20826,0.0928747372018546,0,10761.4275350666,-1216.7270296485,-97.3418601040794,-1.98264220222924,-220.583426759121,1.30789982333492,
20827,0.4222492211604,0,12969.0712378329,-2308.84364002668,-187.408849313974,-3.08977299731233,-217.180445179281,-5.21690520042135,
20828,0.114619569173944,0,11223.4415292968,-1445.69849615125,-115.964187226551,-2.25326816147134,-219.881363657911,-12.6452642802594,
20829,0.256306088477252,0,14474.0289651889,-3047.95005478054,-245.223752906057,-3.56355011431058,-214.947106319996,4.24197328588531,
20830,0.236512640943516,0,14961.038245898,-3299.8297021232,-264.543811010048,-3.69949762822582,-214.250390343948,11.0687333013199,
20831,0.168210607657539,0,11305.2523177929,-1488.48768270247,-120.099698629836,-2.31454360243036,-219.753476268098,12.2286713524055,
20832,0.0913899322139176,0,13577.6156279055,-2613.33389816471,-208.569039162861,-3.26222011589927,-216.264864459803,7.0801991234495,
20833,0.164898605400654,0,14057.0672682739,-2843.9802885428,-227.32383773883,-3.41663756258565,-215.555867828077,-4.4247133666828,
20834,0.090236418104128,0,12177.7044136273,-1918.38353991427,-152.477284940243,-2.70136916194649,-218.40735747613,6.29616724327133,
20835,0.124435154699638,0,14224.4963142353,-2928.31361398847,-240.974810720679,-3.57238983691198,-215.296583493358,7.5703035661699,
20836,0.25317255747435,0,14202.4985908292,-2916.68481424404,-241.672968993324,-3.58912798819047,-215.325683809234,2.53219045423133,
20837,0.111242243431676,0,12285.0529882077,-1966.99790091116,-159.399000924748,-2.79601161953197,-218.236346401872,-3.18444130159494,
20838,0.112535668870563,0,10769.7394122532,-1219.87580214516,-99.4334812554765,-2.02349078706494,-220.567755227968,5.85352019547274,
20839,0.435551866892839,0,13742.3880811581,-2688.45771799078,-222.224487508165,-3.42799232353241,-216.005954288268,0.377342865997621,
20840,0.305716313043464,0,14162.9647474868,-2900.89511869748,-240.837061125806,-3.58800042315678,-215.380935119656,-5.7556312407261,
20841,0.59832608275084,0,15095.2009671649,-3356.2739433666,-275.260751762581,-3.8102395689484,-214.054676662574,-0.850536784901589,
20842,0.202113402592256,0,12155.1342039193,-1908.82227161394,-155.228095217786,-2.75575968326285,-218.434324959659,5.08157391628383,
20843,0.100537428409163,0,12565.6091172433,-2112.63647443326,-173.572163057919,-2.96681606317945,-217.794585458189,-7.66266102606167,
20844,0.212628397250526,0,13101.6584572828,-2378.11398999265,-190.404675353564,-3.10267519744828,-216.982120760163,1.85755261648979,
20845,0.384547483018538,0,14796.5019052654,-3219.04494953356,-261.275616398484,-3.70065018352056,-214.476625087999,-1.61520681525797,
20846,0.0821967161063339,0,12479.6679497155,-2063.45665646303,-169.394395888105,-2.91848114581811,-217.930391047199,-1.30663483279378,
20847,0.177284800930724,0,15106.0788135391,-3363.35204950326,-279.355063596205,-3.86346986000112,-214.032121690036,-2.99172780257348,
20848,0.279266802822992,0,14099.1876907519,-2864.58875854194,-230.313109321418,-3.4496182145767,-215.49150967473,6.0461598211326,
20849,0.155617150692844,0,11454.0019998688,-1561.21803464316,-129.506165206325,-2.45925854752817,-219.517056574733,-9.84721262428688,
20850,0.153609056401676,0,10522.4459890457,-1098.92157894804,-90.2061760781863,-1.88376508328231,-220.93409796577,-13.1358113317464,
20851,0.182011889023699,0,11838.7493858044,-1749.69876602707,-139.592040934772,-2.55371600575462,-218.932322296119,10.5589732522181,
20852,0.308983529369222,0,13358.7202325353,-2500.94190433982,-198.783452975607,-3.16801938272284,-216.597251361538,5.75873896743576,
20853,0.16492594491906,0,14753.3964916001,-3190.94139451514,-265.096967366297,-3.76765475836163,-214.528954202922,-4.67246080632663,
20854,0.0942290654402641,0,15455.3890970598,-3542.89172987243,-281.57267258418,-3.7925001917585,-213.567910577614,2.08053492495826,
20855,0.70590062679242,0,10493.505771621,-1084.15540293074,-89.4046420583644,-1.87274686709804,-220.976067377122,3.39844517785388,
20856,0.153916794710522,0,13151.433341336,-2404.0011005951,-195.154706025964,-3.1661321858327,-216.900316955913,-0.653506170265586,
20857,0.252533731624673,0,9413.81463911053,-550.820772718837,-44.4541375197237,-1.04868169577668,-222.453533232464,19.2943447715878,
