0.884728,-5.868079,1.527218
0.244663,-0.365454,0.221275
-0.091454,0.178182,-0.152611
1.597156,-0.536469,-1.381698
-2.122373,-0.552347,0.642190
0.796934,-0.401455,-1.476237
0.076701,-0.407333,-0.321179
0.411587,-0.019296,-0.682767
2.178306,2.347736,-2.060908
-0.074399,-0.089699,-0.147365
-0.113811,-0.861146,1.325944
-0.108258,-0.018817,-0.168689
1.458907,0.135307,0.086184
-0.151468,0.307813,0.075481
-0.474540,-0.173243,0.443454
1.516306,0.572217,0.002478
0.143840,0.574739,0.371063
-1.278163,-0.891348,-2.018222
0.144381,0.254494,-0.085094
-2.189790,0.912699,-0.473276
-3.530799,2.471638,3.175207
1.164518,-0.962333,-0.613824
2.371963,1.159058,0.544252
-0.262100,-0.059569,-0.159263
0.400533,0.052774,0.030922
-1.770424,-0.210622,0.380987
3.992672,-0.063574,-1.384506
-0.123936,0.083360,0.091501
-0.080739,0.195403,-0.034222
-4.991593,4.763562,-2.020716
-1.481607,-1.725533,0.301815
0.044370,-0.479087,0.320416
0.167064,0.091281,0.679591
0.704609,0.633697,0.714624
-1.812219,-1.541290,1.425446
1.092976,1.152669,-0.386582
0.238665,-0.592810,1.371458
-0.306131,-0.047822,0.008886
-0.381484,-0.319935,-0.067956
0.653644,0.113009,0.164430
-0.066279,-0.018378,-0.081218
-0.079829,-0.016508,-0.218664
0.073524,-3.092864,0.707847
0.177142,-0.156094,-2.541939
0.704422,-3.057217,1.875318
0.144577,0.155948,-0.083980
3.333078,-3.088930,1.796136
0.065464,-0.106013,0.009477
-0.467758,-1.215501,-0.446859
-0.682385,-0.118876,1.082964
-1.042305,0.159033,0.613409
1.854928,-0.533373,-0.412161
-0.118725,1.106160,-0.065506
-0.327499,0.272436,-0.708850
0.730454,-0.791310,-0.973566
-0.224875,0.635820,-0.098313
0.512596,0.937437,-0.714250
0.170753,1.618014,1.404100
-3.147634,-0.389637,-0.690169
-2.068695,-1.347911,-2.380178
-1.423744,0.946685,0.803483
1.018547,1.699058,0.592974
0.847686,0.074499,-0.445061
-0.165628,0.299119,-0.211582
-0.361406,0.524753,-0.447934
-0.132127,-0.051925,0.715131
-0.062667,-1.064687,1.687096
-0.369288,0.261783,1.314754
0.920292,0.247350,1.939045
-0.795152,-0.940815,-1.655261
0.821393,1.176937,0.067241
4.211511,-1.593243,3.818572
2.735904,-0.820605,1.401291
0.842034,0.510042,5.138413
-2.082913,3.689185,2.374069
-0.020682,-0.514369,-0.416795
1.610015,0.148672,-1.117238
0.706121,0.755866,-1.820176
0.181651,0.661720,-0.306822
-0.248077,1.184637,0.085788
-2.682184,3.845239,-4.127967
-0.767256,-0.242473,-2.526771
-1.202502,0.050163,-0.904360
0.786771,1.544117,0.544559
1.467327,1.323801,-0.290719
0.210300,0.007277,-0.476328
1.013664,-0.740171,-0.774652
-0.245455,0.728548,-1.961782
0.655247,-0.048891,-0.118399
2.989365,-0.542831,-0.629473
-4.376462,2.130079,0.502630
-0.757208,4.297079,-2.538392
-0.917367,-0.292849,-0.033121
-0.455952,0.180546,0.189448
1.447668,-3.254051,0.807129
1.394319,-3.570920,-0.680274
-2.777123,-0.005119,0.324311
-0.573193,-0.229466,0.442106
-0.003533,0.053586,0.144855
-0.790023,-0.178022,0.867081
0.193777,0.524298,0.843304
-0.805765,0.459408,0.133646
0.499615,-0.032559,0.539932
-2.208776,-3.356057,2.757566
0.239531,0.103609,-1.823892
