-3.80739,-3.83876,0.59035,0
-5.97654,-2.41596,5.89257,1
-5.12054,-0.46992,0.5932,2
-2.41788,-3.36706,-0.660993,3
-6.8618,0.462583,-2.40491,4
-5.11626,2.02919,1.72562,5
-3.78202,-6.54665,-1.26853,6
-6.46892,-0.872797,-0.508139,7
-5.60518,-2.16159,-1.11554,8
-5.1479,-1.60002,0.458885,9
-4.91315,-1.6387,-1.60328,10
-3.59422,-1.5194,9.44004,11
-4.69509,-1.94452,-0.0229552,12
-7.79858,-2.02858,-3.29381,13
-1.52534,2.16555,-4.88006,14
-6.29837,-0.698357,0.458327,15
-3.14242,0.427246,1.96082,16
-3.77075,0.170482,-2.62365,17
-2.93941,0.597417,0.140031,18
0.291318,-1.42156,2.96935,19
-5.58044,0.0030535,-0.391802,20
-4.20349,-3.31153,1.49859,21
-5.00953,-2.07954,-0.250946,22
-5.53946,-0.659649,-0.864888,23
-10.144,5.22758,2.85515,24
-4.27628,-1.45537,-0.0465386,25
-3.99058,0.19255,0.406181,26
-8.69741,-1.72017,1.5038,27
-2.98218,1.9417,3.69509,28
-7.53336,-4.56201,-0.382071,29
-4.85495,-3.19632,-1.21961,30
-5.3494,2.18756,0.260765,31
-4.16956,1.81436,-0.238151,32
-3.76249,-3.59303,-4.54336,33
-4.91596,-1.05683,-0.97051,34
-6.36017,-4.0261,2.6531,35
-4.80087,0.294843,0.478225,36
-10.7246,1.32512,-6.59306,37
-7.00669,-1.92277,-1.5358,38
-2.83284,-2.15656,0.925831,39
-7.87765,-2.38106,-4.58445,40
-5.64067,0.219287,-0.548422,41
-5.17275,-2.18209,-0.275863,42
-4.15428,-0.132399,1.37884,43
-5.55646,-0.256425,-0.0809893,44
-4.33431,-0.276409,-1.29812,45
-6.88732,-0.820309,-1.23112,46
-4.8001,1.25768,0.762954,47
-7.73927,0.700562,-1.73386,48
-4.16054,1.89081,-2.93899,49
-6.0913,-0.646329,0.626996,50
-10.3836,-1.3184,-7.24805,51
-6.27087,-0.614953,0.84694,52
-3.90373,-0.753081,0.470904,53
-4.63254,0.258048,1.33632,54
-6.36801,-3.1623,-1.78559,55
-4.18411,-2.12693,-1.60159,56
-6.84307,-1.43882,2.27395,57
-6.58507,1.61675,1.10829,58
-8.31878,-0.0777231,15.9684,59
-7.72178,-2.62211,-1.01042,60
-8.60381,-1.76899,0.440919,61
-4.93363,-0.710708,1.09076,62
-7.91202,-1.80003,-2.41337,63
-6.55495,-0.270633,0.00876983,64
-6.41622,1.6782,-2.34064,65
-3.3213,-2.22708,-5.7279,66
-5.72368,-1.0073,-0.13566,67
-5.21061,-0.0395288,1.24367,68
-3.60435,-2.48039,-0.195263,69
-4.70951,-2.35061,0.705369,70
-10.144,-0.0748798,-0.86657,71
-2.35088,2.38142,3.30585,72
-2.14455,-1.14617,-1.84702,73
-4.46614,-1.95579,1.33018,74
-5.36625,0.495108,0.0191099,75
-3.3698,1.76318,0.471251,76
-2.23377,5.4391,7.05161,77
-6.51706,-0.584684,-0.356938,78
-5.02325,-0.311913,-0.374938,79
-5.85978,-1.18008,-4.01512,80
-8.92274,-4.10393,-3.26856,81
-7.20712,-4.66149,1.68306,82
-4.55575,0.876959,-0.157243,83
-3.63267,-1.09365,0.666414,84
-2.44043,-1.20394,-1.52311,85
-5.75484,-0.473803,0.583416,86
-6.17698,-0.310689,0.204793,87
-4.80335,-2.67352,-3.87449,88
-5.56906,-0.0116543,-0.213512,89
-4.52882,-1.6454,0.765414,90
-4.60389,-0.736781,-1.75755,91
-5.7957,-1.40649,-0.238653,92
-2.95143,-3.8247,-0.24183,93
-6.73461,1.19944,-1.60872,94
-6.32058,-0.430349,-0.665935,95
-4.48878,-0.560201,1.08272,96
-5.90317,-1.12868,0.993109,97
2.32441,5.07902,-3.02782,98
-5.10504,0.548968,1.86282,99
