-2.40252,2.31647,0.862325,0
0.859898,2.34286,1.86185,1
-2.82231,1.66097,0.917017,2
-1.01285,1.6601,1.16565,3
-1.77565,3.19144,-0.600404,4
-1.45215,0.622613,0.244352,5
-1.86329,3.70066,-1.52529,6
-1.91014,2.77589,1.78073,7
-0.736711,4.16031,-0.530418,8
-0.8092,2.44888,-0.456718,9
-1.6598,3.57187,-2.57935,10
-4.27852,-5.87892,0.363002,11
-0.722053,2.36032,1.1648,12
-4.06653,5.19716,0.314279,13
0.501634,-6.95209,4.86411,14
-0.406246,2.28888,3.46382,15
-1.12892,2.37731,1.13935,16
-1.62373,3.03304,-0.46643,17
0.890486,2.0326,1.25779,18
-3.58038,-2.60334,4.73592,19
-3.20631,2.18517,1.36117,20
-2.2178,0.88115,-0.00518322,21
-1.24989,2.01128,3.41371,22
-1.41128,1.79912,-0.482823,23
-0.377592,4.12613,-0.965127,24
-2.47089,2.56238,1.30052,25
-1.15169,3.39431,-1.34524,26
3.1536,5.87102,-0.325567,27
-2.82507,2.44685,-1.68295,28
-0.451,3.52201,0.674316,29
-1.29799,1.18725,0.924986,30
-0.0958043,4.42336,0.537249,31
-2.4412,2.77628,0.95931,32
-1.56672,3.09829,-1.84585,33
-1.17882,2.41334,-0.32628,34
-0.646993,2.12201,1.16412,35
-1.20267,2.82779,1.1238,36
-9.15542,6.36896,5.51066,37
-2.6923,2.65987,0.533703,38
-2.36621,0.822857,1.05024,39
0.0362183,3.03762,3.35873,40
0.136871,2.75345,0.246361,41
-3.42154,1.85961,1.76434,42
-1.87166,2.43579,-1.89859,43
2.59776,2.12367,0.458243,44
-0.119751,2.05967,0.22811,45
-3.23833,1.45928,1.50486,46
-2.90006,2.26103,2.13394,47
-2.42499,3.43662,0.542459,48
-2.0744,-0.902989,3.21127,49
-1.81705,2.01387,3.24723,50
-0.242106,11.9664,1.85709,51
-1.11369,2.1148,2.28242,52
-2.88609,2.63585,0.329837,53
-1.17039,1.77002,0.731108,54
-2.82233,3.08054,0.247664,55
-1.58172,1.89783,2.26202,56
0.24751,2.68511,0.36879,57
-0.303917,1.83932,0.316617,58
-3.17713,1.97161,11.0169,59
-1.00673,2.198,0.326467,60
-1.50935,-1.21621,1.87798,61
-3.40404,1.01977,-0.48048,62
-3.29269,1.47636,2.56905,63
-2.24622,2.57957,1.01094,64
-2.02351,3.79976,-3.22308,65
0.941367,5.68078,0.661911,66
0.816917,2.43917,1.94668,67
-1.12847,2.30652,0.120236,68
-1.48571,3.73999,0.985962,69
-1.53951,3.61778,-0.123639,70
-3.00151,-0.282245,-2.46251,71
2.89344,-4.50797,8.09847,72
-0.930117,1.55785,-1.00173,73
-0.498999,1.93243,3.39663,74
-2.23923,2.31764,1.01917,75
-0.431807,2.48131,2.27995,76
-6.29308,6.78696,-10.2061,77
-2.31581,2.70869,0.591768,78
-3.75202,1.66938,1.26062,79
-0.710956,2.15214,1.31779,80
-2.42453,1.95404,2.40896,81
-0.550636,4.06725,-0.667182,82
-0.542362,0.136262,2.55763,83
-1.48309,2.07339,1.55188,84
-1.83374,2.79335,1.89271,85
-1.23238,1.8588,0.310604,86
-2.36799,2.34896,0.740229,87
1.51756,1.53925,6.98419,88
-1.54477,2.08426,2.64535,89
-4.0099,0.980621,2.15417,90
-3.49228,1.28149,0.0658311,91
-2.04322,2.67441,-0.696348,92
-1.39535,5.10874,-0.0730266,93
0.231781,1.54862,0.242737,94
-1.65376,2.34815,0.223534,95
-1.65476,3.39178,-0.350251,96
-2.20169,2.37096,1.11958,97
-1.9152,0.09265,2.80547,98
-2.91649,2.88763,2.17002,99
