-0.390664,0.58207,1.31823,0
0.412658,2.54509,6.41759,1
0.405844,-0.0381609,1.36223,2
0.28361,0.396596,0.163563,3
-0.326475,1.93243,1.11623,4
-2.10469,2.03455,-0.976891,5
2.64183,4.68569,-0.446156,6
-0.60168,0.0679879,1.32135,7
2.58518,2.05837,0.697421,8
-0.273669,0.606807,-0.556932,9
-2.10822,1.24837,4.46588,10
0.131112,7.61674,-3.81192,11
-1.27127,1.32011,0.661592,12
-3.48884,-2.14871,-0.684015,13
-5.0573,2.87288,-1.18124,14
0.670176,1.71887,2.16279,15
0.705792,-0.0774753,1.53295,16
0.377868,0.722133,-0.134506,17
-2.34689,-2.38251,3.5254,18
2.43406,4.44518,-4.37386,19
2.55058,2.26242,2.1511,20
0.253035,0.335924,3.03069,21
0.646767,0.965589,-1.01437,22
-0.520063,-0.584901,0.810158,23
-0.0257906,-0.453428,0.952368,24
-0.934483,1.05152,-0.414734,25
-0.833002,0.249646,0.184543,26
-1.08714,4.28313,3.15805,27
-0.470428,3.01036,-0.865308,28
-0.873852,-0.422634,0.912613,29
-0.0185779,1.62276,-0.49609,30
-0.580018,0.422832,1.53454,31
-1.70832,1.33053,1.00604,32
-0.155868,2.19589,0.964208,33
-0.192942,3.25685,-0.208986,34
-1.89546,2.26566,0.918185,35
0.883633,1.2179,-0.0858516,36
1.59833,0.344025,-0.354066,37
-0.707893,1.89658,0.977646,38
-0.921298,1.01383,0.691869,39
0.492441,-3.14766,2.18827,40
0.438484,1.18826,0.699979,41
-0.480435,1.30017,0.207844,42
-1.04497,2.36626,1.53712,43
2.43141,2.45639,2.87095,44
-1.06014,2.13191,-0.0884374,45
1.28577,2.22965,0.0381467,46
0.0222533,1.20376,0.851739,47
-1.92098,1.60615,-1.03413,48
-2.76791,3.16799,3.13187,49
-1.04449,1.31941,-0.478301,50
-0.0414172,-1.45756,1.93327,51
1.95416,-1.04573,-0.336413,52
-1.36149,0.910605,-0.0342778,53
-0.440327,0.0602882,1.90595,54
3.44037,1.46566,1.40449,55
-0.836612,3.48162,-2.16111,56
-2.27903,2.84421,-1.6145,57
-0.528141,1.04808,2.46824,58
0.809308,0.296355,-6.37563,59
0.156676,1.20825,0.352602,60
-1.9032,1.6599,-0.475969,61
-0.622622,-0.885652,-0.993828,62
-0.287184,1.55782,0.404669,63
-0.542724,1.34134,0.7671,64
0.363642,0.81342,-0.724451,65
3.5195,-0.937968,-0.606053,66
0.680697,-2.11681,2.63374,67
-0.514152,1.84615,1.5134,68
1.08799,0.86732,-3.27488,69
-1.75535,1.5262,-0.746482,70
0.757466,0.558424,-0.399792,71
2.17067,-5.59368,4.69767,72
0.00579899,1.13566,1.6298,73
2.76058,3.01398,3.20486,74
-0.752924,1.18867,0.881601,75
-0.880315,0.718643,-0.536418,76
-3.53046,9.96423,-6.95909,77
-1.12656,0.848393,-0.816599,78
0.453308,-0.190187,1.39332,79
-0.667653,-0.582423,1.34594,80
-0.217611,0.924782,1.31367,81
-1.35226,0.206833,0.15637,82
1.12576,-0.25989,-1.32789,83
-0.198779,0.417799,1.23082,84
-0.734508,2.34825,1.67321,85
-0.0929216,-0.289703,0.597831,86
0.334424,2.13918,1.17399,87
-3.98431,3.69132,-4.18615,88
-2.49272,2.12248,-0.0637883,89
-1.08222,1.75399,1.90521,90
-0.525077,-0.924975,1.29099,91
0.624195,2.43255,-0.0458544,92
0.173037,1.31907,1.99958,93
-1.56134,2.56307,-0.540118,94
-0.151495,0.179704,1.29907,95
-0.0705969,0.138215,1.03624,96
-0.221015,1.62396,1.22777,97
5.34937,-1.6102,4.7496,98
-0.636879,1.35046,1.51099,99
