-1.93249,1.91712,-0.211673,0
-1.04715,2.1447,2.44587,1
-1.8967,1.89635,1.67672,2
-1.12834,2.9277,0.605854,3
-2.30792,3.31632,-0.31573,4
-2.07546,1.05205,-0.697485,5
-1.45409,2.86196,-0.755121,6
-2.32383,1.79778,0.670694,7
-1.88024,2.87426,-0.104908,8
-1.36068,2.69524,-1.07199,9
-3.19499,4.0429,-1.69148,10
-4.64322,-6.21599,-0.0462861,11
-0.223991,1.69395,0.282644,12
-3.97423,3.78786,0.124524,13
-0.00486357,-7.34887,5.21385,14
-1.22972,1.21466,2.5236,15
-1.55626,1.80042,1.78414,16
-1.74457,2.87408,0.114127,17
-1.11974,1.57918,0.797535,18
-3.501,-2.54101,4.65425,19
-4.02095,2.57157,2.75043,20
-2.02986,2.73133,-0.721903,21
-0.622251,1.75215,3.88885,22
-2.1511,1.66726,-0.604526,23
-0.68356,4.11321,-0.48564,24
-2.90872,1.58717,0.689651,25
-0.632551,2.91,-2.44386,26
2.58655,6.43749,0.194689,27
-3.74938,2.27497,-3.20652,28
-1.83136,4.0122,-0.822408,29
-0.925833,1.16183,0.842683,30
-0.559028,4.13822,0.506627,31
-2.35034,2.48942,1.74612,32
-1.64769,4.14993,-1.46366,33
-0.874616,1.22445,1.0876,34
-0.412332,1.90748,3.18055,35
-0.931971,3.44306,-0.575566,36
-9.24113,6.0897,5.80826,37
-1.87731,3.19258,-1.29739,38
-3.07406,1.12969,1.46642,39
0.222278,4.04329,3.63286,40
0.264369,3.59162,1.36392,41
-3.32672,0.971691,1.66968,42
-1.93015,1.62722,-1.44856,43
2.96627,2.04109,0.162407,44
-1.56684,2.91043,0.366222,45
-3.08356,1.1623,2.40841,46
-2.40717,2.12879,1.0819,47
-0.88595,3.73834,1.22978,48
-1.7057,-1.14365,2.96217,49
-1.4362,0.911896,3.24842,50
-0.322826,11.8742,2.14785,51
-1.02311,1.06607,2.44765,52
-2.16057,2.95743,1.77713,53
-1.52938,2.76316,-0.035066,54
-2.15209,4.3753,0.775649,55
-1.98526,0.84142,1.51442,56
-2.3055,2.83899,0.248415,57
0.78146,2.22378,0.841431,58
-3.47119,1.89273,11.7912,59
-0.309673,2.17542,-0.0815053,60
-2.37812,-1.86425,1.4714,61
-3.21276,1.76725,0.408526,62
-3.70371,2.16525,1.67919,63
-1.86215,2.41821,0.0167234,64
-2.39844,4.2614,-3.34222,65
0.653755,4.5093,0.277123,66
-0.0363103,2.48816,1.28811,67
-0.743781,2.81533,-1.1084,68
-1.61227,2.14176,1.77354,69
-1.50564,3.94451,0.346975,70
-3.96001,-0.533173,-2.37851,71
2.64816,-3.94238,7.88781,72
0.0068637,1.98674,-1.23452,73
-1.11806,1.89682,2.46425,74
-1.80585,2.99439,-0.168845,75
0.8324,1.41216,2.1476,76
-6.34789,6.37191,-10.0583,77
-2.55049,2.52826,0.953686,78
-2.91322,1.3897,2.07263,79
-1.21858,2.60968,1.78719,80
-1.85061,3.21024,1.89271,81
-1.29855,4.35103,-1.84392,82
-1.14888,0.615152,3.67844,83
-1.34651,2.30289,1.23471,84
-1.33442,1.57305,2.67107,85
-1.58518,2.98199,1.53288,86
-2.14252,2.37432,0.208887,87
0.665974,2.0172,7.5906,88
-2.84422,2.78747,2.683,89
-4.29657,-0.133466,2.00064,90
-2.9631,0.802219,0.699163,91
-2.4004,3.54266,0.441487,92
-1.35362,4.97531,0.0171113,93
0.379858,2.76223,0.130867,94
-1.36611,1.42675,1.15661,95
-2.38066,2.61361,0.884057,96
-2.22953,1.80107,-0.622493,97
-2.89606,1.44864,1.2508,98
-2.58449,2.16232,1.4935,99
