-7.57853,1.03193,-1.88486,0
-7.1056,-5.62201,6.74821,1
-5.95987,-1.3528,-2.0243,2
-7.49394,1.20317,-0.363856,3
-3.16278,-2.95608,0.509235,4
-5.70593,-6.78572,-4.30136,5
-3.29849,-4.42055,-5.44997,6
-4.53237,-1.30954,-2.17384,7
-5.54959,-0.000437546,-1.44338,8
-5.12486,-1.90317,-0.0803444,9
-11.5407,3.49142,-0.313694,10
-4.18202,-4.72405,8.32224,11
-6.48329,-1.06546,-2.16704,12
-5.51525,-7.19863,-6.04766,13
2.67305,-2.04488,-8.11763,14
-6.63721,-1.46584,-1.35174,15
-5.87339,-2.53361,-3.91524,16
-6.03236,-2.89041,0.573177,17
-7.76502,-1.7136,-4.20913,18
-3.95632,0.0109589,-2.25715,19
-6.32005,-0.619407,-2.56513,20
-4.67338,-4.45299,-4.24613,21
-8.04209,0.465071,-2.39061,22
-6.06594,-0.958432,-3.41836,23
-9.49392,2.38591,1.37651,24
-5.77517,-1.3999,-2.4002,25
-5.22862,-0.436016,-1.95245,26
-3.34225,-2.61444,-3.13014,27
-6.34073,-2.63702,-2.76566,28
-3.11773,1.55449,-2.32365,29
-4.65345,0.800193,-1.13387,30
-4.40198,-4.40226,-2.08115,31
-7.21932,-3.28796,0.350948,32
-3.87985,-1.07126,-6.68657,33
-7.92915,-3.16285,-2.16974,34
-5.54463,1.37672,-2.38056,35
-7.455,-4.82431,-4.48337,36
-12.056,-0.501278,-2.39056,37
-6.15875,-1.92622,-0.87224,38
-7.50677,-1.12552,-2.54423,39
-3.97443,-0.303904,0.970263,40
-6.22474,-2.07948,-2.53965,41
-6.63164,-2.06883,-2.85296,42
-5.80745,-0.960603,-2.25292,43
-4.60143,-5.04544,-7.36669,44
-6.78147,-1.91065,0.560232,45
-6.42948,-1.31805,-2.52744,46
-7.14789,-3.14685,1.65567,47
-2.24153,-2.4145,0.200366,48
-7.23865,-2.91121,0.770671,49
-6.68354,-1.32952,-1.59892,50
-8.9878,1.09428,-3.38727,51
-5.94486,-1.44757,0.0481791,52
-8.71717,-2.05299,-2.81083,53
-5.68903,-0.897988,-0.781915,54
-4.10351,-2.10775,0.288384,55
-5.89724,-2.35592,-1.6282,56
-5.09644,-0.94555,-2.50811,57
-4.38374,-3.94076,-3.571,58
-8.96677,-0.668052,13.4534,59
-4.77914,-1.87912,1.21145,60
-10.2091,2.65654,-7.25775,61
-5.77482,-0.767085,-2.19092,62
-4.01407,-1.44777,1.71523,63
-6.55057,-1.36689,-2.25775,64
-8.77426,3.23491,-5.87991,65
-5.49813,-4.20417,-5.11003,66
-8.66348,-0.318118,-1.18811,67
-5.35835,-2.41122,-1.93952,68
-5.91454,-0.583704,-1.76993,69
-5.55849,-2.25594,-1.86742,70
-4.43397,-1.44625,-1.73319,71
-3.39693,3.37389,1.78024,72
-7.67774,-2.56838,-0.81794,73
-6.07777,-2.24404,-1.11305,74
-5.14636,0.391954,-2.75822,75
-6.36749,-2.18421,-1.69849,76
-4.2339,3.89373,3.57772,77
-6.84842,-0.868924,-2.49991,78
-6.33463,-1.03657,-2.04431,79
-3.57661,-2.10743,1.97883,80
-3.22272,0.966607,0.882655,81
-5.56641,1.01008,-3.58156,82
-6.05166,-1.38377,-2.41194,83
-9.49345,0.297091,-3.47892,84
-6.93104,-2.11013,-0.439585,85
-5.99137,-0.818414,-1.62059,86
-5.12522,0.371632,-2.33028,87
-1.9745,-1.51564,2.22782,88
-6.32765,-1.21675,-2.42392,89
-6.50269,-1.56311,-3.36697,90
-7.1591,-1.87008,1.50814,91
-6.10362,-2.09118,-1.91401,92
-7.63978,-0.0723207,0.437416,93
-7.54873,-3.12825,-2.09096,94
-7.07969,-0.535136,-2.72355,95
-5.63844,-0.848208,-1.16335,96
-0.191851,-2.60781,-2.18552,97
-1.49814,0.0187249,-0.542583,98
-6.57308,-0.753241,-0.7382,99
