id,mass,timestep,x,y,z,x,y,z,
243,0.247077,0,6654.96209073556,499.892841706934,24.0249483552662,-1.25277479524048,-220.629769670297,10.6213946680849,
244,0.245702,0,6656.76958055571,500.522988434838,27.0536178647206,-0.265519194694294,-220.143447312446,10.1128653699561,
245,0.244805,0,6654.20418402683,500.090919283275,24.4578896783293,-0.026652998316943,-219.549499913055,9.21049402024164,
246,0.243407,0,6654.85692716512,499.455343966854,24.0682898950777,-0.0443763401959554,-220.682607604731,9.75151869117653,
247,0.239464,0,6655.39131931104,500.899782529218,24.1847129665504,-0.9246945152588,-219.741127077983,9.71000291965033,
248,0.237983,0,6655.00867807941,499.773373423491,23.262294470374,0.190423321902493,-219.715542338091,9.4441414732908,
249,0.232899,0,6654.86585548677,499.624447569826,23.5920170845768,-0.401232636140388,-219.793402464474,9.37561354741746,
250,0.231757,0,6656.21731971835,501.219138694344,23.553567790594,0.351103956015145,-219.670201026467,10.0277458606517,
251,0.231751,0,6655.48276006223,499.605752790369,24.3284414426244,-0.584063291248204,-220.467863379698,9.78007341423471,
252,0.231373,0,6654.76995118725,500.142387454309,24.0676165452971,0.212317966627828,-218.866875393654,9.92008922889977,
253,0.228658,0,6655.81431104568,499.806410191035,25.1458810009028,-0.0887140343170814,-220.198505400072,9.80207256145453,
254,0.228501,0,6654.58376252871,499.957855664507,23.7288712187759,0.95558839481219,-219.532865975579,10.4950311901485,
255,0.228056,0,6655.94032208059,499.379659176188,24.0519933389135,0.222362408352102,-219.820308056293,10.7585944856784,
256,0.224617,0,6654.96309211747,500.298119363218,24.2384776785171,0.651694794671746,-219.644265068386,9.99564589224909,
257,0.221254,0,6654.3354730069,499.701466970813,24.7102642559839,0.0556028026623738,-220.163045479005,9.4861620634886,
258,0.218197,0,6654.02305229014,498.540824562767,24.1727355076038,0.179343747908456,-220.06371483831,9.59496842663518,
259,0.21464,0,6654.94116714541,499.678072089855,24.2111285731751,0.453828699800533,-219.529947872616,10.5302099605093,
260,0.214111,0,6654.92634792187,500.193480095022,24.0753922421832,-0.37658675845436,-219.872129339948,10.0991725175443,
261,0.213436,0,6655.26017627283,499.984404008503,24.3598087846179,0.550357462585683,-219.295628043309,10.2828726090071,
262,0.212825,0,6654.80840715012,500.484233991728,23.5251294392443,0.638005518145059,-219.533953865948,9.54426194773336,
263,0.212116,0,6656.00814823545,499.581646592093,23.7060447861257,0.209737500521469,-219.493508647832,10.6719142624063,
264,0.211023,0,6655.00213659234,501.160069961388,24.0029153122904,-0.964141898030914,-219.639848031206,10.2772390796467,
265,0.21101,0,6655.25784620632,499.827971808475,24.2245461660941,0.765552703405762,-220.690539009788,9.11837434578065,
266,0.208193,0,6655.91770653218,499.079564686279,24.6200916101662,0.246927214660345,-220.243305731364,10.0495673149274,
267,0.208182,0,6655.63074907103,500.343923461011,25.7622230291331,0.278811928680739,-219.859508853696,10.5195214980498,
268,0.206528,0,6655.44059815985,500.2190705411,24.1188485712389,0.245860988247514,-219.686977479742,8.88552366116321,
269,0.206378,0,6655.48797070061,499.845493982555,24.9426594429734,0.212226713563022,-220.659908448776,9.78529373347472,
270,0.206293,0,6653.56510916464,500.024675151169,23.2565783173334,-0.495872761853886,-220.084080583983,9.74970474297414,
271,0.206131,0,6655.02727663137,500.067188495784,24.5253813363173,0.36551931241511,-219.78375736533,9.60402032708543,
272,0.205022,0,6654.31013829189,500.265733828097,24.4591202662734,0.230332462662365,-219.994055316842,9.16298121981981,
273,0.204865,0,6655.21968339603,499.940513484113,23.6789972103972,1.05360778779742,-219.322662388266,9.72295713507978,
274,0.202783,0,6654.99869299385,499.780213985031,23.8285566976968,-1.29218515379998,-219.344241996274,9.38554597522208,
275,0.202153,0,6654.71069710037,500.029216860279,23.9249350686965,-0.153351764590282,-219.4463649698,9.69741502052792,
276,0.201916,0,6654.88386921056,500.260688632394,24.2214018755679,0.262421036806361,-220.178902219489,9.34364156628922,
277,0.200753,0,6654.64006914617,499.687071342138,24.5909042054925,-0.559733335982555,-219.887038856569,9.00109534474892,
278,0.200603,0,6654.74677897699,500.104460056716,24.5351492528767,0.107901156828066,-219.825419005042,9.76449476438748,
279,0.198859,0,6654.68179734236,500.463557996797,24.4328555682912,0.40091652944536,-220.123544296466,10.0873372922301,
280,0.198573,0,6655.18438587503,500.170201615354,24.0001126695509,-0.192395825683072,-219.500397458296,9.55583715840312,
281,0.198105,0,6653.70550059401,500.096555422054,24.4912050031665,-0.188982259835698,-220.161305190237,10.5141643085927,
282,0.195623,0,6654.7852422872,500.304043243196,24.1737296595326,-0.148669172059909,-219.428707249421,9.82244535535763,
283,0.194967,0,6655.24244649568,500.02265856042,23.9997904359648,0.1372936780548,-219.910490816573,10.4738595432974,
284,0.194371,0,6654.89344122275,500.157661045389,23.9694120975501,0.126722717116633,-219.377545126488,10.0352015784221,
285,0.193025,0,6655.14888968449,500.025944507216,24.4071194734324,0.0300535272012365,-219.205915521395,10.0033939899006,
286,0.191574,0,6654.65747429782,499.266995864118,24.3500066124859,0.777807814564487,-219.897212168667,9.50241376186054,
287,0.190065,0,6654.62356974712,500.935360412188,24.5035877404409,-0.372661087326789,-219.929337304209,9.75060740531038,
288,0.18997,0,6654.8559965725,500.16367752468,23.9837801030798,-0.946807345867001,-220.178683409042,10.9095890674109,
289,0.189367,0,6655.02636195957,500.72945436867,23.8965103011372,0.426697453067835,-220.167375674373,9.09630279237213,
290,0.187175,0,6655.65187289373,499.938206319739,24.5652366155428,-0.0659554720086849,-220.513109555325,9.38075217273467,
291,0.186932,0,6655.0857964492,500.198151160328,24.0109391939695,-0.255781835597447,-220.350969473291,9.15949053755221,
292,0.184748,0,6657.27834203475,502.536564846583,26.4677236799072,-0.0914365290798305,-220.457925374849,9.70874301117043,
293,0.184668,0,6655.42819156081,499.986575093825,23.6302610773137,0.42125270802121,-219.402284973273,10.1909755870384,
294,0.18392,0,6655.46358648888,499.65389833743,24.3926389691042,0.110712999384161,-219.803590348574,9.72315892573022,
295,0.182662,0,6654.96870307917,500.229804006338,23.6722561965924,-0.438874721929951,-219.570957168074,10.0361186554512,
296,0.181693,0,6655.15569925925,500.497869411407,24.073922797072,-0.318071894736105,-219.418748038901,9.79058263952999,
297,0.179944,0,6655.23664732419,499.815136917533,23.8497613072086,0.554896234974651,-220.206031112434,10.734068735745,
298,0.178932,0,6655.16876996407,493.619392632017,25.6588498590197,0.126401512313387,-220.124412860089,10.0434734292816,
299,0.178906,0,6655.14788921233,499.05278184783,24.9481429545629,-0.0031215496809932,-220.169539874331,9.77564856582843,
300,0.176646,0,6655.89131095985,499.951499450132,24.4524485224436,-0.113730163039998,-220.444823983189,9.52051908638338,
301,0.174387,0,6654.26848368193,501.20214576093,24.7187044301783,-0.204895086119117,-219.87632573225,10.6643855698135,
302,0.173352,0,6655.78798652152,500.124940723012,23.8592570983756,-0.0544203061971073,-219.387231271289,10.208423950855,
303,0.173233,0,6655.44606337804,500.328258512226,24.1802279842933,-0.547188306092206,-220.816427634469,11.075534232122,
304,0.171573,0,6655.43197712731,500.746230020336,23.6085466337115,0.209493435496861,-220.021036419447,10.0941005194685,
305,0.171305,0,6655.83806183206,499.468807998261,24.1772714705572,0.424976441853216,-219.844011370369,9.80091400504206,
306,0.170565,0,6655.33555563178,500.001569681947,24.0583664550668,0.17017355517788,-219.744027937829,9.62577251892316,
307,0.170144,0,6655.17401168998,499.948497664885,24.36904913143,0.38095070077115,-219.674096451582,9.63409744168927,
308,0.168024,0,6655.46009698774,499.921396991559,23.7252963697451,0.0400411399129706,-219.671558981872,10.2514495564773,
309,0.166451,0,6655.28868988261,500.273094498663,23.70580248242,-0.630374574804159,-219.452776256674,10.4061431736102,
310,0.166103,0,6654.23898909183,502.976696625949,22.9257679685062,0.236826040958023,-219.774635403448,9.8343896486139,
311,0.165931,0,6654.407212517,500.915733267466,25.2909618163813,-0.0045980089735677,-220.597804113814,10.3131138020019,
312,0.163038,0,6655.35377938289,500.188914076123,24.5445709096552,-0.400276283496186,-219.723303644255,9.30949646338051,
313,0.162783,0,6654.41751268287,499.096231626475,24.5799562997848,-0.295153578969231,-219.751347621443,9.90456695222709,
314,0.162738,0,6655.27218530115,499.87242269016,24.5121469299508,0.693266504387333,-219.923534309717,9.69738357403963,
315,0.16124,0,6655.03302447472,500.10397730397,24.33379332502,0.212970749714684,-219.853467497332,11.0286450676664,
316,0.160734,0,6655.04612445413,500.01686892644,24.0535722106387,-0.806676508299513,-220.017494723574,9.0658365858473,
317,0.160711,0,6652.88138007208,498.789177261772,24.3063505921333,0.0572801935545893,-220.402338028579,9.9117021267819,
318,0.160566,0,6655.49684591395,499.7850699365,24.2470307364381,-0.318877329626755,-219.447195218186,9.23108983412426,
319,0.160125,0,6655.43624816872,500.053394441327,23.4720578777558,-0.0176870856657142,-220.559700877162,10.0509304108696,
320,0.159927,0,6655.73255563975,500.271805389984,25.0688235671005,-0.408222378582643,-220.612821203885,10.4503011456,
321,0.159394,0,6654.97262796161,500.438798179388,24.360141248601,-0.149069058434767,-220.09530862974,9.39612848179741,
322,0.159043,0,6656.32616479116,502.696713612375,24.5518035186146,0.116531871934883,-220.440068203683,9.9559814485585,
323,0.158584,0,6654.96777454451,499.751341593565,24.2217652536352,-0.131328597025298,-219.140089328359,10.3433409960581,
324,0.158089,0,6654.82352881402,499.820636663905,24.0533734133292,-0.281480783919287,-220.529913756531,9.9717663428531,
325,0.157615,0,6655.17399195293,499.647031390112,24.5816804920889,-0.835023014706952,-219.236385112355,10.4219963047478,
326,0.156532,0,6654.88450429745,500.349947894107,25.953611502326,-0.212382980500993,-220.165027885623,9.9221909897168,
327,0.15648,0,6655.04789212718,499.46907607981,22.7660858628491,-0.639711655531609,-219.743186998859,9.93449945050534,
328,0.153918,0,6655.30753402408,500.006697969976,24.145182793271,0.544314906109951,-220.214568386515,8.98980854371982,
329,0.153439,0,6656.08424980999,499.7657331958,23.1915530262211,-0.328855876889618,-219.948919527834,10.1107250425598,
330,0.153212,0,6654.99330919675,500.241502388607,24.1039305921249,-0.080047947343352,-220.263604016501,9.47662638870367,
331,0.15285,0,6655.02388017061,499.432608960948,24.1104163870271,-0.331070689846526,-219.420065674216,10.3759533972652,
332,0.152488,0,6655.6719743365,499.44191775944,24.0593557926855,0.0109149740167846,-219.848018128663,9.6925423929517,
333,0.149861,0,6654.51601375743,500.435358350039,24.0260089139112,0.374570390777555,-219.018187425733,10.9436559144655,
334,0.148717,0,6655.55722425969,499.92765223864,24.4206752551954,-0.0634890486183859,-218.931004521329,10.1291994907983,
335,0.148365,0,6654.59065409834,499.789358300561,23.7363711118794,0.0215243306291399,-219.026751908107,10.1863802269315,
336,0.14792,0,6655.54959958669,500.167488017051,24.0032098476008,-0.297912049670197,-219.316097844152,11.1727936080094,
337,0.147727,0,6655.06303139219,500.063013595182,24.3645845916136,-0.0731340548683958,-219.303554302593,10.6900718224829,
338,0.14746,0,6655.1268219597,500.31783936213,24.0709165497216,-0.212808935613169,-219.786661494419,9.7193783612265,
339,0.147278,0,6655.26164581123,500.445234844031,23.8224251672343,-0.155089355687851,-220.18663282106,9.91201127358234,
340,0.146604,0,6655.67089943545,499.975141529093,23.8653420551285,-0.182393166016951,-219.617254649114,9.71828354881237,
341,0.145998,0,6654.32818116508,500.090836067853,24.0606720750163,0.688594682751978,-219.507331155933,9.9961207053819,
342,0.145823,0,6654.6974837204,500.377964482848,23.7013621624777,-0.229191003163061,-220.218498954905,10.1050447557776,
343,0.14434,0,6654.65481408164,500.356583579624,24.2630483811809,0.935317707975034,-220.443220201881,10.0924193281322,
344,0.144182,0,6654.65236214596,501.33842881959,22.8408730608119,0.0609726853940766,-219.504820181372,9.73725149209487,
345,0.143881,0,6654.71269436289,500.162153117362,23.966820205211,-0.981723343513808,-219.9192130127,9.83754575603713,
346,0.14357,0,6655.46127006656,500.012181468299,24.4469818087685,-0.281040288906892,-219.623178222403,9.46613520117787,
347,0.14301,0,6654.2027048831,500.46828223525,23.1343289359272,0.399580774638852,-219.947862890656,10.7681860140103,
348,0.14284,0,6655.16285944675,499.854817372681,23.1575997724577,-0.716378430403421,-219.502090533228,9.25647766197443,
349,0.142466,0,6655.2687899096,500.136157013225,24.2451605074642,-0.0403688401476189,-220.85427741744,9.18982656078204,
350,0.140913,0,6655.3025523429,499.870749314193,23.4904955755043,-0.117042276327802,-219.668690761428,9.97369456781922,
351,0.140566,0,6654.85607573444,500.25378807731,23.8992003882086,-0.165935784652165,-219.964044585936,10.8838560238249,
352,0.140418,0,6654.7776688491,499.990444652713,25.4895252238164,0.0346375878385521,-220.50948783,9.74960458940052,
353,0.139776,0,6654.89977331888,500.198376480023,23.6978106280579,0.813981253410246,-219.971715234731,9.88393112533464,
354,0.139117,0,6655.22582197954,499.615130626675,23.4114056724815,0.485136732686571,-219.640516539538,10.5749708026115,
355,0.138059,0,6654.92907717227,500.451883726402,23.8087688099983,0.141053353206298,-219.476793812436,9.39678795918486,
356,0.136529,0,6655.60330611922,501.187623217824,24.5258880160479,-0.375114120204121,-220.456983421711,9.97236604634274,
357,0.135904,0,6654.42279020037,500.280910281715,24.0029377897396,-0.647015475017964,-219.357639757924,9.95829048842605,
358,0.135503,0,6654.90886223512,500.698694537294,24.2968402847961,0.209282196589236,-219.484489327926,10.2439024156935,
359,0.135455,0,6654.75955106855,500.261637224185,24.1463986185346,0.960756596385744,-219.925099296019,9.11911294812466,
360,0.134662,0,6654.65502161262,499.911399484742,24.2098575564766,0.0444031743591131,-220.248924365114,9.99593582940435,
361,0.13465,0,6655.18309742304,500.518197377145,23.6323131853482,0.526690878230565,-219.124109988468,10.0305898080505,
362,0.134336,0,6655.23465971395,501.313440515024,23.7952005919933,0.446726429093104,-220.39885373819,9.67214828761089,
363,0.133785,0,6654.63571074283,499.994980655183,23.8844818475112,-1.01665107821882,-220.344241037298,9.65834076342767,
364,0.13314,0,6654.91831991776,500.523189255155,24.2684712816146,0.129669696148714,-220.457741940057,10.8843746867617,
365,0.132672,0,6654.74975577077,499.960758971651,23.8323924658301,0.512915025526024,-219.097407470412,9.85329606934343,
366,0.132456,0,6654.94802922206,500.107736701775,23.9698733450848,0.664669019190741,-219.508165071114,9.23975406191535,
367,0.132018,0,6656.68185597566,498.969996340493,24.5378954570589,-0.0821838543987653,-219.588627668655,10.2402774538405,
368,0.131843,0,6655.47648988989,500.94257844476,24.1266555704395,0.308308876763417,-220.263546327751,9.49899320752092,
369,0.131566,0,6655.0559545364,500.073703037471,23.9446271874283,0.924607895388762,-220.46413068244,9.75086535960972,
370,0.131141,0,6655.08233328966,500.180830586068,23.6800015968257,-0.44161791425108,-220.017225364947,9.25613435128756,
371,0.130736,0,6654.67778975549,500.010182727615,23.8802226265327,-0.0371247071194493,-220.237208326439,10.2237428700251,
372,0.129125,0,6655.28291100439,500.076220190288,24.3285306563968,0.539506770097176,-220.299787005134,9.27235986003813,
373,0.128695,0,6653.04795457036,501.681749102392,22.5561486899288,0.0667951247444831,-220.138284288152,10.2959603212104,
374,0.128,0,6655.39780748698,499.435047534677,24.0750231502914,-0.155547243775375,-220.271776071458,9.40413555627695,
375,0.127956,0,6653.99069034863,500.47140688392,24.9643998694368,0.0805764011753774,-220.218076787892,10.1625167222986,
376,0.127379,0,6654.89216611014,499.949128388777,24.3469645595276,-1.11583493853355,-220.600855254135,10.1352841947043,
377,0.126611,0,6657.5879608554,500.377641098744,22.5102449078267,0.2085091716945,-219.948730377453,9.92357520781156,
378,0.125092,0,6655.12810605358,500.431174747434,23.7729338971503,-0.154778310510811,-219.543134907337,10.006091952286,
379,0.124991,0,6654.78649841714,500.032767764442,23.4017757713558,0.245616411675949,-219.583322296232,10.0438719831957,
380,0.124293,0,6655.5684500645,498.902630098344,23.1993907903669,0.430133657430512,-219.952168620666,10.1972532130564,
381,0.122443,0,6655.12762373655,499.880630530526,23.7126936526091,0.479192287215432,-220.271784213949,9.80470728823678,
382,0.122239,0,6655.97056477947,500.467466678775,23.6825132198301,0.351432295017607,-219.763470225331,9.83744229689535,
383,0.121648,0,6655.0852315733,500.408209628505,24.1123088222009,-0.0947255515140221,-219.935954500853,9.61513017917204,
384,0.121619,0,6654.70399518367,500.270700268246,25.1608278478322,0.340629265223293,-219.433020301376,10.9337486295124,
385,0.12117,0,6654.99345290184,501.421855823047,24.6253310985597,0.0355827828635469,-220.286681318124,9.89025376101352,
386,0.120793,0,6655.09648085599,500.673571474301,23.2632731070815,0.0231645709374201,-219.392522008083,9.65322856242103,
387,0.120792,0,6656.31522883453,498.952907209196,25.4743873317717,0.0587948008503849,-219.837651775539,10.1637251211297,
388,0.120467,0,6655.70325807308,499.993794566241,24.2505615886812,0.581830333548308,-219.775233931869,10.3288835230328,
389,0.120246,0,6655.21596563241,500.303373742336,23.8135724526589,-0.447930395255378,-219.312063955024,9.26007444342414,
390,0.120223,0,6654.64201528449,499.464510007985,23.5814223890658,-0.362424412414094,-219.77912222178,10.708795600105,
391,0.120098,0,6655.31447583196,500.722746102179,24.0274134180146,0.32355060364762,-220.193768828131,9.09516421147439,
392,0.119956,0,6655.92108855593,499.596120900984,24.4740510934671,-0.0003332955123138,-220.462736183523,8.99716998829386,
393,0.119413,0,6654.66418006455,500.401367367709,23.8455536220197,1.21439093983259,-220.308933733315,10.5468976259419,
394,0.118639,0,6656.54596465036,500.119532768993,25.2423770647713,-0.0267568330085805,-220.04294069815,10.4303578326545,
395,0.117683,0,6655.51509151954,500.958873624662,24.0288788631003,0.205720785009365,-220.163110154043,10.1592828892964,
396,0.117424,0,6654.70469247749,500.322928365047,23.7636095746112,0.315445969989819,-219.538191830021,11.0254299838754,
397,0.117355,0,6654.67890853361,499.923316957968,24.0836278431374,-0.677628046566079,-220.172046950884,9.91716508955665,
398,0.115474,0,6654.86721083499,499.848106877475,24.2612913309297,0.0680770488721408,-220.005853541602,10.5101572116557,
399,0.115006,0,6654.90540882031,500.115386575815,23.2995488061047,-0.289926954553192,-219.268274363754,10.60695210027,
400,0.114952,0,6654.7301141191,500.461844849908,23.7286821910295,0.233088149251122,-220.12274259993,10.1970568506819,
401,0.114266,0,6654.89608447866,499.553063768211,25.5020046119623,0.109535684719406,-219.866356016858,9.82239824434169,
402,0.113438,0,6654.49742374561,499.266940886049,24.3657334411479,0.776463930888601,-220.423487638419,10.0113602486566,
403,0.113217,0,6654.45111976488,500.274240732252,23.828642627444,-0.0585509330706046,-220.14925801139,10.9799409176928,
404,0.112033,0,6654.39734591847,499.515798369687,21.4687544792418,0.0693366530597193,-219.36098937765,9.78421480592793,
405,0.111319,0,6655.24714899266,500.598490380815,24.7269990806913,0.0200509831958435,-220.370205219147,10.6939066082171,
406,0.109913,0,6654.94368630877,499.8909385974,25.4145328832317,0.12309672841449,-220.001646093213,9.4745013497971,
407,0.108356,0,6654.47054659437,499.502424880366,24.8805018760648,-0.142059940681873,-220.383214458831,10.1696897513233,
408,0.107071,0,6656.23496211988,493.53825005781,26.9552387976271,0.0579151611681162,-219.830602598742,10.1157947226277,
409,0.106753,0,6655.64820195206,500.972103648413,24.5034650027151,-0.165685793189372,-220.919838565952,9.83798629754422,
410,0.106716,0,6655.19654933283,499.740357763895,24.1745912233276,-0.62255091333337,-220.801564249136,10.7912028932381,
411,0.106432,0,6654.93882749971,500.053408426252,24.0117451520201,0.0905675540188904,-220.610396447832,9.93688863107697,
412,0.106367,0,6654.61701849561,500.453577122222,24.1392838764101,-0.210135991668234,-219.573902740601,9.53677372037415,
413,0.105784,0,6655.24613964286,500.087413456862,24.2565596989066,-0.0622475921816923,-220.055921030644,9.60059397738712,
414,0.105761,0,6654.54668567008,500.37522943257,23.7874935097849,-0.213818504275395,-220.484312192709,11.0100407259146,
415,0.10551,0,6655.39677805784,500.560259017122,23.5856693192528,0.222949810665096,-220.086245792989,9.92946701138012,
416,0.104092,0,6655.88618212076,501.170402827436,24.5218559272987,-0.106076130713029,-220.256462954929,10.0955661633676,
417,0.103839,0,6654.81449958724,499.411241059559,23.9332768517051,0.730447539538727,-219.599746394963,9.36569322494645,
418,0.10359,0,6656.32159292546,500.584319101274,23.9195287068087,0.454363696049962,-219.998746524332,10.1509865358925,
419,0.103333,0,6655.21468636399,500.192596322829,23.6420099195209,0.0881754705947872,-220.112692544035,10.6225447139747,
420,0.102856,0,6654.08775386145,500.861986306619,25.1957832526365,-0.438315677824598,-219.789519960795,9.34609176676909,
421,0.102398,0,6655.82195619797,500.479671495308,23.6710827850502,0.135816303298667,-219.505362716522,10.1142952805962,
422,0.101131,0,6654.92327637608,500.077362534889,23.4756730205347,0.452588578052144,-219.783529847346,10.3467845816749,
423,0.100538,0,6654.67533447212,500.588125180467,23.9450559279699,-0.329292215672641,-219.966493402742,10.104472227415,
424,0.100058,0,6655.41377174645,495.994192983564,21.9514619989909,-0.0833916468959924,-219.621406677791,10.0032569119803,
425,0.099971,0,6654.83878176991,499.815732302675,24.0514913073041,-1.4360585794728,-220.081081653004,10.230318652843,
426,0.09983,0,6655.36219427358,499.219841501499,25.0853118712393,0.544589146256611,-219.771509396168,9.95193890472557,
427,0.099825,0,6656.20650119056,499.973117892672,24.102121330528,-0.398848529230578,-219.620080038018,9.44312182426516,
428,0.099649,0,6652.94426278471,499.464230455738,24.7809621291501,-0.463916230265295,-220.167082480992,9.82551478181209,
429,0.099622,0,6654.85089668956,498.472190339002,24.2849103840266,-0.52460623728218,-220.606373600972,10.2428040806994,
430,0.099478,0,6656.7363831937,497.965972541063,19.1094060597926,0.0796135972224822,-220.23331067539,10.1436343061949,
431,0.099412,0,6655.72024876477,499.436133432402,22.917709474898,-0.367127227685973,-220.21170398057,10.2876949593983,
432,0.099034,0,6655.09059069131,499.767201934635,24.9492579672237,-0.506921784806108,-220.390253773364,9.90789314871111,
433,0.098208,0,6655.40553532029,501.745789554828,24.1392919263295,-0.0091401278494264,-219.572656204624,10.3366219792613,
434,0.09813,0,6655.32410469473,500.363203435501,24.7202776400779,0.150463742165432,-220.851799161447,9.40220917107842,
435,0.097972,0,6654.27991895113,500.520761868599,24.5579460492595,-0.210238493854887,-219.727634593321,10.2648964556691,
436,0.097669,0,6655.27171473071,499.999433248225,23.9418936275648,-0.279760699394291,-220.387496931055,10.0965480047482,
437,0.097561,0,6655.12464149321,500.021402419029,24.1222172548203,-0.728758455180736,-220.70620835006,9.31958084967713,
438,0.097392,0,6654.829723982,500.375298890204,24.0757026802898,-0.658226651378034,-219.776034159777,11.0996617677845,
439,0.096826,0,6654.79769249126,500.082208836526,24.0750335860803,0.145400477784587,-220.495457326119,9.29980926336601,
440,0.096649,0,6654.91403249772,500.339391220249,22.9222930573657,0.318559292713145,-220.374941955496,9.99235888179221,
441,0.096618,0,6654.7468417574,500.516898955916,23.9985399851348,0.171862128788089,-220.047479341709,9.04090093669962,
442,0.096283,0,6652.53922230775,500.380872245632,23.2904089246576,-0.222671553383122,-219.689451030355,9.91704397209602,
443,0.095118,0,6655.22231751424,500.14035499219,25.08039968174,-0.758100251267678,-220.222230253811,9.87781133059701,
444,0.094208,0,6651.78497275535,499.626440491807,24.8787821295886,0.229483331465763,-220.244652424607,10.0501069651396,
445,0.094124,0,6654.51853107451,500.598105248209,23.9954799805643,0.17101681658747,-219.855103536296,9.77844668558086,
446,0.093554,0,6655.48461707786,499.963491014205,24.1564232241143,0.660032114269437,-220.125867753447,9.8553975719704,
447,0.093509,0,6654.69947949083,500.729715923836,24.3641028536723,0.4195697263518,-219.599578168721,9.73054591551379,
448,0.09307,0,6655.7479353341,500.733200878018,23.4182185566314,-0.34590733630125,-220.165039260204,10.3190989838502,
449,0.091405,0,6654.54252287479,500.805515038802,23.1888094398905,-0.547489213754299,-219.986263618182,9.85243542113703,
450,0.090933,0,6654.80917200087,500.316883295088,24.1058802128933,-0.597089550843582,-219.29875094806,9.95653074294392,
451,0.090681,0,6655.31274280894,499.976011145102,23.7543379584515,-0.161554816067208,-219.579869072632,9.64566697374508,
452,0.090433,0,6654.88877670258,500.204934076097,23.9923169111438,0.0247671188099588,-220.342974411675,10.5364999356089,
453,0.089819,0,6655.31585315176,500.81696734977,24.0553955298461,1.04563876216893,-220.3922224903,10.0314500493324,
454,0.089172,0,6654.95991590404,499.739010639533,24.4396909199754,0.575540043171107,-220.383655761658,9.9192175238028,
455,0.089088,0,6654.52933577408,500.045489256203,24.4963487069882,-1.21494811614007,-220.526005115786,9.76428332127743,
456,0.088707,0,6655.09934402473,500.342450006856,24.5484047442312,1.23920331880755,-219.700402191784,9.7986209019987,
457,0.088537,0,6655.231662796,500.037717980777,23.7557686075019,0.744996554744499,-219.78674703448,10.0810374583141,
458,0.088109,0,6654.82623283842,500.508369307013,23.8560380073309,0.274085129185852,-219.945849033556,9.23495889158792,
459,0.087917,0,6655.27220528715,500.125640450545,24.3491087032371,-0.320948602859872,-219.126567926517,10.9734726582443,
460,0.087312,0,6654.82261848392,499.127419042442,23.7786282731026,0.810264354846327,-220.317147689214,9.49611846153334,
461,0.087115,0,6654.58178242668,500.197299271081,23.8580426051324,0.331169170107106,-219.693543195627,9.79709013337336,
462,0.086956,0,6655.45174547159,499.188709063591,26.3326292035848,-0.307323125675473,-220.2974678382,10.5313972911866,
463,0.086848,0,6655.85089370171,500.775315748716,24.8934065826221,0.310213244434545,-220.334969865106,10.570256568451,
464,0.086774,0,6654.34781510551,499.846169792864,23.6991677643096,0.739203015448038,-219.860315552225,10.6599706425973,
465,0.086273,0,6654.95849446335,500.019157347889,24.1317277546947,0.739382995126584,-219.752459357127,9.38497728146685,
466,0.085698,0,6655.15945732966,500.363927324104,24.5652533639154,-0.605711605696436,-219.275820771548,9.77799637863422,
467,0.084774,0,6656.5850410311,508.694183470051,19.7614100493137,0.012359503030683,-219.817685487875,10.1650298502346,
468,0.084608,0,6655.05999535829,499.92097946299,23.5916713174865,-0.465552172998255,-221.098614996278,9.93607682267171,
469,0.083965,0,6654.95882773626,499.544042319692,24.109989871657,0.0965144996319464,-219.747892440521,10.5022339219356,
470,0.08281,0,6655.66024308062,501.023874173029,23.7767094052554,0.69924153025244,-219.796442431448,9.83833338454185,
471,0.08212,0,6654.64399604645,499.715034367353,23.7138389282246,0.343458062975061,-219.864108485943,10.9809106583506,
472,0.081947,0,6654.68358554068,500.155055360175,24.193564241718,-0.222296410493624,-221.340384607827,10.4007071589561,
473,0.081238,0,6654.24587583353,499.946983863756,23.6861323034798,-0.502989679567425,-219.859550548521,10.6738037434618,
474,0.081025,0,6654.98715072351,500.595134230241,23.4952573436641,0.141882040618741,-219.760994680476,10.7344360082235,
475,0.080909,0,6654.99813403111,500.267819060198,24.5320502607819,-0.301636779796136,-219.272458555319,9.70380066836531,
476,0.080627,0,6655.43837618106,499.810558953871,24.1887673087644,0.0891321233085429,-220.038451227704,9.75249802422239,
477,0.080595,0,6655.15370924757,500.362567805795,23.6271505456473,-0.188954255924616,-220.106545291669,9.72107710234896,
478,0.080486,0,6656.46442218659,499.77615791755,24.7960515401879,0.196862033779836,-220.557281501932,10.1820372536065,
